1.919862177193762528e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.500000000000000000e+01 2.798786799923854568e-02 -2.429465675603170545e-14 0.000000000000000000e+00 1.837867999238544745e-03 0.000000000000000000e+00 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 -5.715320086228511742e-05
3.839724354387525056e-03 6.728784035204048712e-08 0.000000000000000000e+00 -1.060687127908122029e-02 4.356109708501991473e-02 5.292325264367930826e-03 2.572556700634991159e-15 -1.550754502619994778e-03 -1.331349803315041291e-15 8.999994497150360928e+01 5.595029446099837600e-02 -4.853664163229523287e-14 1.298042645117153379e-17 3.667954138550240037e-03 -6.699828957616987308e-18 1.999976483740956837e+03 4.493848420593542503e-01 -2.184473116364447907e-14 -1.561310607009657109e-04
3.839724354387525056e-03 3.364381640970406712e-07 0.000000000000000000e+00 -3.878045245102947763e-02 8.633469951629799133e-02 1.534636175185152829e-02 -9.555832420265081631e-03 -3.288785710310281312e-03 -9.065880995472989532e-04 8.999979832644450539e+01 5.590681029281396874e-02 2.737181251138594589e-07 -4.808738208696086843e-05 3.643723800361587523e-03 -4.600760866980205356e-06 1.999929459874303120e+03 1.348154245809025653e+00 -6.879007547081443141e-07 -3.091789541509140540e-04
3.839724354387525056e-03 8.747346609547399775e-07 0.000000000000000000e+00 -5.811641156784734530e-02 4.211667549176119352e-02 2.935924961757596652e-02 -2.800656360240587339e-02 -1.456647404026508580e-03 -2.809256346977383016e-03 8.999968912173251567e+01 5.590530614818579880e-02 7.274190174503083247e-06 -2.365236672232676153e-04 3.620024054970358458e-03 -2.331643327510567220e-05 1.999882434627359544e+03 2.246922300901668557e+00 -2.571303642374960024e-06 -5.792753340335420097e-04
3.839724354387525056e-03 1.682169029728355749e-06 0.000000000000000000e+00 -4.908003031042377368e-02 -2.896579877543577208e-02 3.984351145678345640e-02 -3.552565288369252672e-02 2.763437229922872940e-03 -4.370929731812698942e-03 8.999971743236415023e+01 5.596102842435019681e-02 3.535788025961416280e-05 -5.545103168531323023e-04 3.626617360037294197e-03 -5.931175919763496333e-05 1.999835377247621182e+03 3.145688273341130881e+00 -5.009287184334059352e-07 -8.820644093096806620e-04
3.839724354387525056e-03 2.758728818781605668e-06 0.000000000000000000e+00 -1.637562669978862018e-02 -5.613946698778936317e-02 3.294338590806424050e-02 -2.665395354656285160e-02 5.763273142576814251e-03 -5.081481840518103574e-03 8.999969905378273438e+01 5.603759030479829595e-02 8.704029477171459906e-05 -8.652478337371038563e-04 3.669272002101059242e-03 -1.066047944925773566e-04 1.999788282599487047e+03 4.044452343861316024e+00 1.586406628707591159e-05 -1.125767216664774403e-03
3.839724354387525056e-03 4.104397426229571994e-06 0.000000000000000000e+00 1.404603173772829561e-02 -3.184739629125304949e-02 1.302616587590404995e-02 -1.231996614027305176e-02 4.597165105204800012e-03 -5.091963648210410393e-03 8.999949122965770698e+01 5.607440562721387883e-02 1.467658842830658070e-04 -1.059811859436802020e-03 3.721007471012229353e-03 -1.574730238145969296e-04 1.999741179687691329e+03 4.943214843484335930e+00 5.097678343929554857e-05 -1.294940485160372880e-03
3.839724354387525056e-03 5.719154100198354112e-06 0.000000000000000000e+00 6.651645336933700858e-03 1.586886667564398057e-02 -2.172827360314419365e-03 -4.574129634644328105e-03 -3.625008421667260880e-04 -4.791420852342188376e-03 8.999922275392877680e+01 5.603704334969326212e-02 1.970221950738202006e-04 -1.144209955484942016e-03 3.742039730086061874e-03 -2.068748620053974664e-04 1.999694110086905539e+03 5.841976695326687619e+00 9.751733496928464528e-05 -1.443414837789291569e-03
3.839724354387525056e-03 7.602973939141882573e-06 0.000000000000000000e+00 -3.157411539181619736e-02 3.810023325494740765e-02 -3.928474697057066090e-04 -8.220535456310873804e-03 -4.292248421879848140e-03 -4.725790201808001412e-03 8.999901569697624382e+01 5.596817510383778060e-02 2.330053795215925342e-04 -1.208484432102299591e-03 3.718638733435722550e-03 -2.544450059689264783e-04 1.999647087354337145e+03 6.740738619447622426e+00 1.429802021533749484e-04 -1.631443663585688351e-03
3.839724354387525056e-03 9.755827892228490319e-06 0.000000000000000000e+00 -6.151567662500828648e-02 1.815378086863439488e-02 1.287643588539816308e-02 -1.662528830138574470e-02 -3.347741827357273402e-03 -5.074078642425353461e-03 8.999895708504477909e+01 5.594144256021549300e-02 2.656408942845366527e-04 -1.333165241136401082e-03 3.680390432468006248e-03 -3.034414056640198426e-04 1.999600079855105605e+03 7.639500018348047483e+00 1.806552843646524011e-04 -1.864329959074075005e-03
3.839724354387525056e-03 1.217768275978755866e-05 0.000000000000000000e+00 -5.568748901950548030e-02 -1.368546469326679949e-02 2.167111966943752188e-02 -1.987036293108364327e-02 1.331161033102336170e-03 -5.554698979717276330e-03 8.999906273009709423e+01 5.598564400656595025e-02 3.083470698910173381e-04 -1.515927717954886327e-03 3.670313528151471910e-03 -3.566058364475036728e-04 1.999553042710380851e+03 8.538260108572597318e+00 2.140949130344992296e-04 -2.096773743290321779e-03
3.839724354387525056e-03 1.486850119381912365e-05 0.000000000000000000e+00 -1.931870578608389788e-02 -2.487899082919503568e-02 1.393285779437294924e-02 -1.565045939248695811e-02 5.182656277844755778e-03 -5.819282985724311477e-03 8.999913326020860893e+01 5.606180563678768436e-02 3.627450691936690615e-04 -1.693583438769391721e-03 3.702861258610957735e-03 -4.135278647621675949e-04 1.999505961645940715e+03 9.437018781695115877e+00 2.509163603480673655e-04 -2.284957671369834513e-03
3.839724354387525056e-03 1.782824169857520239e-05 0.000000000000000000e+00 1.219474987012193756e-02 -9.759320262163487247e-03 -1.633786910925555391e-03 -9.350099027982472846e-03 4.391441163124727536e-03 -5.610624401767081229e-03 8.999901523742812515e+01 5.609878924167388536e-02 4.166606298800041783e-04 -1.818588127509331975e-03 3.750620385541135991e-03 -4.707331783181395316e-04 1.999458866130184106e+03 1.033577645313286730e+01 2.928750596673406251e-04 -2.433915661994232905e-03
3.839724354387525056e-03 2.105685863119728023e-05 0.000000000000000000e+00 5.503973750218174588e-03 1.276640363989126059e-02 -6.738739026957707434e-03 -7.131210798273406384e-03 -3.345734272336320543e-04 -5.085336370887805907e-03 8.999878063673224915e+01 5.606292759991807206e-02 4.588049186863026431e-04 -1.901136453284023482e-03 3.770722942526224392e-03 -5.242233538443606981e-04 1.999411800992471626e+03 1.123453394197128397e+01 3.335220936168157386e-04 -2.588592984706829768e-03
3.839724354387525056e-03 2.455430220241680358e-05 0.000000000000000000e+00 -3.046833657740437296e-02 1.655919236000344408e-02 2.222652399536811929e-03 -1.015654241621318649e-02 -4.121571610359633583e-03 -4.760330444599739953e-03 8.999858034603056467e+01 5.599633243761406587e-02 4.914441028721787180e-04 -1.987872713927260095e-03 3.748277986490171181e-03 -5.734072993812985679e-04 1.999364781075933479e+03 1.213329162043303100e+01 3.658657383681059635e-04 -2.777977568745173403e-03
3.839724354387525056e-03 2.832051847732638652e-05 0.000000000000000000e+00 -5.817713892278225662e-02 -1.290415980846476574e-03 1.515058820281167673e-02 -1.362973503737257078e-02 -3.320317413469501839e-03 -4.839377399107683275e-03 8.999854212861714586e+01 5.596856844247179164e-02 5.258112153003725257e-04 -2.107095353123420497e-03 3.710981910011317084e-03 -6.213471317252363627e-04 1.999317776748019696e+03 1.303204892784898661e+01 3.898451493714852247e-04 -2.984512136003167858e-03
3.839724354387525056e-03 3.235544937621397896e-05 0.000000000000000000e+00 -5.191127223539523938e-02 -1.528979038463336437e-02 1.865898044682781642e-02 -1.260735776256295508e-02 9.387063174591224468e-04 -5.103834176119839000e-03 8.999862906339095048e+01 5.600579143725340631e-02 5.701598988061398537e-04 -2.238416429085733107e-03 3.699040196666577782e-03 -6.710476639269965246e-04 1.999270746030298824e+03 1.393080510505473413e+01 4.117059612721400697e-04 -3.167105545825692724e-03
3.839724354387525056e-03 3.665903267545326773e-05 0.000000000000000000e+00 -1.901002356950039218e-02 -9.121149882980253421e-03 7.564324166368777136e-03 -8.416396049737706608e-03 4.323364893455900089e-03 -5.266171243852793907e-03 8.999866867682014515e+01 5.607015495590760013e-02 6.211290852809535183e-04 -2.343574737971734680e-03 3.725293124904543052e-03 -7.229526750830619474e-04 1.999223676222386530e+03 1.482955986977354712e+01 4.368566007611667857e-04 -3.307346789223273610e-03
3.839724354387525056e-03 4.123120200846571283e-05 0.000000000000000000e+00 7.169302475304367706e-03 7.443805724069676999e-03 -5.988325770503330481e-03 -6.109716953020061583e-03 3.510803452800984915e-03 -5.112557956705759098e-03 8.999856921685396571e+01 5.609818793929181868e-02 6.666975044940257143e-04 -2.416323299035278913e-03 3.764328516125546760e-03 -7.749272549947821415e-04 1.999176594546480374e+03 1.572831370705921472e+01 4.633261024128433039e-04 -3.431423716994641895e-03
