-2.7649601538249815,6.332302311818518
-3.5368618461609977,6.914056247327858
-3.6378983719247717,8.322818063339117
-2.679076756468553,5.482931823755483
-2.8541554469994472,6.564755066078452
-3.131454805997506,7.676364359064441
-2.636873364445528,5.75782096355577
-2.8666433031995533,7.113950231223808
-2.962886252537893,6.474995044102336
-2.8116395979952764,5.833673398580023
-2.853706628436861,5.44869688623987
-2.8827327803534564,5.005898194986135
-2.731827297559021,6.057427171922593
-3.037342064655175,7.647816020361677
-2.7506868279778796,5.732181428500992
-3.048266186541499,4.785784765470106
-2.804297328071237,5.83368009241903
-3.0506537358354984,7.089170240438764
-2.8657601904142718,4.139085753782851
-7.214491722581375,10.063419144541522
-3.0725341408342124,7.238973904396108
-15.760880524423865,12.350918477492097
-4.420807525983475,6.807930031393521
-2.796849236155212,4.9649890315274625
-2.909592046718175,7.002260007360193
-4.320280474290503,7.137733922036507
-2.6714937363302034,6.503719428892117
-2.746459731622925,5.943487895046096
-3.0400564715978726,4.78577777376065
-2.8125884154092646,5.508742091154009
-3.345250648836725,7.334020922121128
-2.7995319185449055,6.966628026961059
-3.134062531729273,5.595680789600233
-3.617663170115649,5.072877746505692
-2.9367001928435834,7.7994300841728625
-12.879415677382744,5.078562686958234
-4.344575812162959,6.807908832961064
-3.606835759648431,9.061065733420198
-2.742377808662321,6.25585358220341
-2.74822325913649,5.816804321200267
-2.9780247338880765,7.1060700693685055
-2.673356857091363,4.994843304566246
-7.470971760684198,5.513478340444243
-2.9059516621347625,8.023441661099424
-2.71231028874118,5.0027119721743825
-3.364481525638431,5.989521429497114
-2.888093588011268,4.855194426153178
-2.823549773364123,7.7450492872525345
-14.539364421551308,8.549139933267758
-3.1623852423547123,7.288923926742804
